,userId,movieId,title,predicted_rating
459,473,8957,Saw (2004),2.966499698467301
460,58,50,"Usual Suspects, The (1995)",4.563976338947948
461,58,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.4943351893141825
462,58,555,True Romance (1993),4.428394997531623
463,58,590,Dances with Wolves (1990),4.411273764054592
464,58,333,Tommy Boy (1995),4.287854306469618
465,591,260,Star Wars: Episode IV - A New Hope (1977),3.87774786194253
466,591,2908,Boys Don't Cry (1999),3.695695693096309
467,591,368,Maverick (1994),3.395141301560831
468,591,3176,"Talented Mr. Ripley, The (1999)",3.311465646053985
469,591,2694,Big Daddy (1999),3.259395776633976
470,436,440,Dave (1993),3.395357671412996
471,436,262,"Little Princess, A (1995)",3.3952139992188424
472,436,551,"Nightmare Before Christmas, The (1993)",3.395193642524067
473,436,536,"Simple Twist of Fate, A (1994)",3.366429667350916
474,436,333,Tommy Boy (1995),3.357500161568484
475,489,1204,Lawrence of Arabia (1962),3.982903515565387
476,489,902,Breakfast at Tiffany's (1961),3.940454946336301
477,489,68954,Up (2009),3.930368481604795
478,489,1097,E.T. the Extra-Terrestrial (1982),3.837600817985216
479,489,1721,Titanic (1997),3.744536574659926
480,142,356,Forrest Gump (1994),4.290444185877155
481,142,440,Dave (1993),3.8899488939348075
482,142,349,Clear and Present Danger (1994),3.7197690694014196
483,142,592,Batman (1989),3.6780771976566538
484,142,380,True Lies (1994),3.635178182187824
485,353,296,Pulp Fiction (1994),4.222707564447052
486,353,1,Toy Story (1995),4.129241108262375
487,353,457,"Fugitive, The (1993)",4.00594652928004
488,353,47,Seven (a.k.a. Se7en) (1995),3.9939756504211177
489,353,229,Death and the Maiden (1994),3.8642315844218373
490,371,7361,Eternal Sunshine of the Spotless Mind (2004),5.0
491,371,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),4.677714859821466
492,371,1748,Dark City (1998),4.535517511625003
493,371,2297,What Dreams May Come (1998),4.325788399430724
494,371,1676,Starship Troopers (1997),4.216880046567078
495,559,296,Pulp Fiction (1994),4.4192807563607515
496,559,595,Beauty and the Beast (1991),3.883454419330457
497,559,474,In the Line of Fire (1993),3.8287149372423803
498,559,36,Dead Man Walking (1995),3.817168186121291
499,559,589,Terminator 2: Judgment Day (1991),3.792509216482752
500,495,527,Schindler's List (1993),4.753762565404229
501,495,5952,"Lord of the Rings: The Two Towers, The (2002)",4.6890108145316844
502,495,1247,"Graduate, The (1967)",4.666021604827197
503,495,1246,Dead Poets Society (1989),4.577385148726335
504,495,2762,"Sixth Sense, The (1999)",4.454940847143202
505,352,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.6049911433654795
506,352,2959,Fight Club (1999),4.597213449722972
507,352,1222,Full Metal Jacket (1987),4.531999901378593
508,352,1089,Reservoir Dogs (1992),4.497956287208827
509,352,48516,"Departed, The (2006)",4.418505208933957
510,570,2959,Fight Club (1999),3.9624074832601934
511,570,608,Fargo (1996),3.881490618719276
512,570,7153,"Lord of the Rings: The Return of the King, The (2003)",3.752554006958092
513,570,4306,Shrek (2001),3.741333581187861
514,570,1246,Dead Poets Society (1989),3.6899827412810344
515,317,356,Forrest Gump (1994),4.181029619081052
516,317,4011,Snatch (2000),4.036870081464389
517,317,58559,"Dark Knight, The (2008)",4.033376734362883
518,317,2502,Office Space (1999),4.032048947756657
519,317,2329,American History X (1998),4.017904581486218
520,91,1221,"Godfather: Part II, The (1974)",4.3442504163404365
521,91,1617,L.A. Confidential (1997),4.164852022511922
522,91,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.144075353111018
523,91,1136,Monty Python and the Holy Grail (1975),4.135528546080772
524,91,7153,"Lord of the Rings: The Return of the King, The (2003)",4.105329504895987
525,159,3147,"Green Mile, The (1999)",3.883033307641465
526,159,4886,"Monsters, Inc. (2001)",3.649355759572702
527,159,3114,Toy Story 2 (1999),3.639536076496572
528,159,1265,Groundhog Day (1993),3.5699011614976137
529,159,81932,"Fighter, The (2010)",3.4879303922493645
530,64,2959,Fight Club (1999),4.6648722188450815
531,64,908,North by Northwest (1959),4.474070452016808
532,64,50,"Usual Suspects, The (1995)",4.411180819466345
533,64,3147,"Green Mile, The (1999)",4.408832888688733
534,64,1197,"Princess Bride, The (1987)",4.294407441990238
535,428,2959,Fight Club (1999),3.662953204375753
536,428,296,Pulp Fiction (1994),3.5431102201919833
537,428,1222,Full Metal Jacket (1987),3.5218210683765054
538,428,1291,Indiana Jones and the Last Crusade (1989),3.2404435610531475
539,428,6502,28 Days Later (2002),3.171001699153673
540,574,110,Braveheart (1995),4.537186097653218
541,574,592,Batman (1989),3.741936430881265
542,574,410,Addams Family Values (1993),3.531240040327959
543,104,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.171791697229928
544,104,364,"Lion King, The (1994)",4.122159570307416
545,104,3671,Blazing Saddles (1974),4.1157639992011905
546,104,81845,"King's Speech, The (2010)",4.025223856898737
547,104,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),4.003671957008461
548,256,318,"Shawshank Redemption, The (1994)",4.77713495262858
549,256,105504,Captain Phillips (2013),4.552738999865544
550,256,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.499443527158359
551,256,7361,Eternal Sunshine of the Spotless Mind (2004),4.499411865687501
552,256,48780,"Prestige, The (2006)",4.4592794569848975
553,510,50,"Usual Suspects, The (1995)",3.6635948864036245
554,510,1247,"Graduate, The (1967)",3.662906198358416
555,510,4262,Scarface (1983),3.453812477296088
556,510,2819,Three Days of the Condor (3 Days of the Condor) (1975),3.3430322934611856
557,510,2395,Rushmore (1998),3.328309136990719
558,602,457,"Fugitive, The (1993)",3.964716750779267
559,602,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.913048484084726
560,602,608,Fargo (1996),3.8871424424335137
561,602,377,Speed (1994),3.857804622745466
562,602,529,Searching for Bobby Fischer (1993),3.857341655359389
563,82,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.088525252862332
564,82,1089,Reservoir Dogs (1992),4.087827477251389
565,82,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",3.987126341465466
566,82,1270,Back to the Future (1985),3.8887090333615992
567,82,1,Toy Story (1995),3.8442255945478827
568,543,364,"Lion King, The (1994)",4.966703272888778
569,543,2762,"Sixth Sense, The (1999)",4.858668396337324
570,543,5225,And Your Mother Too (Y tu mamá también) (2001),4.7576137849153515
571,543,1265,Groundhog Day (1993),4.669782766635693
572,543,94959,Moonrise Kingdom (2012),4.662706482198455
573,323,364,"Lion King, The (1994)",3.7677601798780667
574,323,475,In the Name of the Father (1993),3.6926126897623317
575,323,1196,Star Wars: Episode V - The Empire Strikes Back (1980),3.638037922299852
576,323,1,Toy Story (1995),3.6324812537527325
577,323,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",3.5967252360048794
578,604,110,Braveheart (1995),4.207445227044169
579,604,454,"Firm, The (1993)",3.790032278993625
580,604,610,Heavy Metal (1981),3.7458819376250094
581,604,165,Die Hard: With a Vengeance (1995),3.7051486798891573
582,604,62,Mr. Holland's Opus (1995),3.6989068555345
583,254,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.554785684686153
584,254,296,Pulp Fiction (1994),4.396170431528682
585,254,48774,Children of Men (2006),4.39585320880531
586,254,858,"Godfather, The (1972)",4.348232395793599
587,254,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.309786306959101
588,95,541,Blade Runner (1982),4.6946203687598285
589,95,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.6383417063014125
590,95,1089,Reservoir Dogs (1992),4.553502863367385
591,95,5952,"Lord of the Rings: The Two Towers, The (2002)",4.5473364516504065
592,95,1617,L.A. Confidential (1997),4.5450981582530225
593,610,858,"Godfather, The (1972)",4.620166704418893
594,610,318,"Shawshank Redemption, The (1994)",4.594162618850396
595,610,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.497656915631371
596,610,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.471370647531649
597,610,47,Seven (a.k.a. Se7en) (1995),4.456404625023302
598,338,858,"Godfather, The (1972)",3.7383474942488575
599,338,5445,Minority Report (2002),3.221689219312398
600,338,170705,Band of Brothers (2001),3.207915987240399
601,338,30749,Hotel Rwanda (2004),3.0491376918622035
602,338,183897,Isle of Dogs (2018),2.9986267762768684
603,156,608,Fargo (1996),4.70294747719598
604,156,1228,Raging Bull (1980),4.44357584835763
605,156,1252,Chinatown (1974),4.40522634627917
606,156,2019,Seven Samurai (Shichinin no samurai) (1954),4.292814985841609
607,156,1262,"Great Escape, The (1963)",4.285871454812808
608,365,3147,"Green Mile, The (1999)",3.3704005080476396
609,365,3578,Gladiator (2000),3.3454444663520664
610,365,6874,Kill Bill: Vol. 1 (2003),3.314906192890647
611,365,54503,Superbad (2007),3.2492745187584577
612,365,112852,Guardians of the Galaxy (2014),3.2110642559061136
613,111,356,Forrest Gump (1994),4.460000581284935
614,111,2571,"Matrix, The (1999)",4.438906226189822
615,111,1197,"Princess Bride, The (1987)",4.1971590271423205
616,111,67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",4.124517755466137
617,111,91529,"Dark Knight Rises, The (2012)",4.089532116427724
618,101,2600,eXistenZ (1999),3.836102334386475
619,101,233,Exotica (1994),3.632711861337225
620,101,2337,Velvet Goldmine (1998),3.6160837494218563
621,101,2396,Shakespeare in Love (1998),3.6095935873675153
622,101,3081,Sleepy Hollow (1999),3.5556379706768926
623,517,1,Toy Story (1995),3.715323174894655
624,517,318,"Shawshank Redemption, The (1994)",3.5426153731354812
625,517,1263,"Deer Hunter, The (1978)",3.3835995589428034
626,517,260,Star Wars: Episode IV - A New Hope (1977),3.381269237167685
627,517,1204,Lawrence of Arabia (1962),3.1035768837538127
628,474,1252,Chinatown (1974),4.408100200458251
629,474,1223,"Grand Day Out with Wallace and Gromit, A (1989)",4.3509217543494705
630,474,1148,Wallace & Gromit: The Wrong Trousers (1993),4.306727812034489
631,474,904,Rear Window (1954),4.292614375227243
632,474,858,"Godfather, The (1972)",4.261066736890236
633,490,58559,"Dark Knight, The (2008)",3.7507231418380096
634,490,88163,"Crazy, Stupid, Love. (2011)",3.5841088810503283
635,490,1251,8 1/2 (8½) (1963),3.5828288808681235
636,490,6016,City of God (Cidade de Deus) (2002),3.5281760864333935
637,490,46578,Little Miss Sunshine (2006),3.475422672903065
638,468,110,Braveheart (1995),4.109819131624546
639,468,111,Taxi Driver (1976),3.951805920279788
640,468,165,Die Hard: With a Vengeance (1995),3.495779970356463
641,468,253,Interview with the Vampire: The Vampire Chronicles (1994),3.2667299681918616
642,468,39,Clueless (1995),3.2061212819023233
643,339,2762,"Sixth Sense, The (1999)",4.649411601352888
644,339,48516,"Departed, The (2006)",4.620426726189608
645,339,1219,Psycho (1960),4.5752173038390085
646,339,4262,Scarface (1983),4.546476097849951
647,339,1233,"Boot, Das (Boat, The) (1981)",4.469776455142559
648,116,356,Forrest Gump (1994),3.9509290587280477
649,116,1291,Indiana Jones and the Last Crusade (1989),3.8750955438717636
650,116,1247,"Graduate, The (1967)",3.7596551656596424
651,116,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),3.6375569355714337
652,116,1270,Back to the Future (1985),3.5200813175009444
653,270,6,Heat (1995),3.789926851924952
654,270,1,Toy Story (1995),3.781464101828929
655,270,58,"Postman, The (Postino, Il) (1994)",3.647093028959394
656,270,648,Mission: Impossible (1996),3.551312540410496
657,270,733,"Rock, The (1996)",3.174891295410937
658,452,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
659,452,1079,"Fish Called Wanda, A (1988)",4.989872737605067
660,452,1036,Die Hard (1988),4.979220138246124
661,452,2278,Ronin (1998),4.934355082338241
662,452,2194,"Untouchables, The (1987)",4.9299137820610905
663,21,260,Star Wars: Episode IV - A New Hope (1977),4.351870879656311
664,21,2959,Fight Club (1999),4.1281758973869245
665,21,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.05827368855138
666,21,1148,Wallace & Gromit: The Wrong Trousers (1993),3.974086708328231
667,21,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),3.870517016560606
668,419,2028,Saving Private Ryan (1998),4.395997976385537
669,419,1222,Full Metal Jacket (1987),4.3524334055371074
670,419,356,Forrest Gump (1994),4.310262192314616
671,419,3578,Gladiator (2000),4.256420668968857
672,419,4995,"Beautiful Mind, A (2001)",4.239600160530579
673,580,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.347335808051084
674,580,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),4.195251618238366
675,580,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.1075931227556985
676,580,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.080184944421593
677,580,1089,Reservoir Dogs (1992),4.068138622551587
678,13,2571,"Matrix, The (1999)",4.23443977452612
679,13,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4.061060025404584
680,13,3753,"Patriot, The (2000)",3.832927006353238
681,13,1619,Seven Years in Tibet (1997),3.5353969768680864
682,13,1173,"Cook the Thief His Wife & Her Lover, The (1989)",3.487017832446626
683,197,858,"Godfather, The (1972)",4.260534844092583
684,197,1193,One Flew Over the Cuckoo's Nest (1975),4.164409935796793
685,197,1729,Jackie Brown (1997),3.946590683564711
686,197,2025,Lolita (1997),3.854125758328893
687,197,2268,"Few Good Men, A (1992)",3.8262288864599263
688,160,1097,E.T. the Extra-Terrestrial (1982),4.269155379719933
689,160,296,Pulp Fiction (1994),4.2263593076016095
690,160,111,Taxi Driver (1976),4.043782044981629
691,160,3160,Magnolia (1999),3.9867417718151654
692,160,2329,American History X (1998),3.8897785377181813
693,596,50,"Usual Suspects, The (1995)",4.199389485164865
694,596,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.158741870890111
695,596,2959,Fight Club (1999),4.128737316549233
696,596,858,"Godfather, The (1972)",4.061434385866802
697,596,1265,Groundhog Day (1993),4.0275499412365185
698,94,318,"Shawshank Redemption, The (1994)",4.005169850241643
699,94,296,Pulp Fiction (1994),3.6792350316017246
700,94,480,Jurassic Park (1993),3.2173771391915214
701,94,337,What's Eating Gilbert Grape (1993),3.2028874951816277
702,94,161,Crimson Tide (1995),3.171310605794121
703,207,2329,American History X (1998),3.783012701604083
704,207,2858,American Beauty (1999),3.7778970505231513
705,207,1321,"American Werewolf in London, An (1981)",3.160780639934602
706,207,100,City Hall (1996),2.7909163150733316
707,207,2428,"Faculty, The (1998)",2.7670563054238455
708,480,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.81641976109564
709,480,296,Pulp Fiction (1994),4.281773652704719
710,480,50,"Usual Suspects, The (1995)",4.2474813581327355
711,480,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.246828033431048
712,480,4226,Memento (2000),4.215905077935589
713,377,1230,Annie Hall (1977),4.58082587598983
714,377,3421,Animal House (1978),4.366222243298923
715,377,2117,1984 (Nineteen Eighty-Four) (1984),4.251353430124092
716,377,3153,"7th Voyage of Sinbad, The (1958)",4.178114260874374
717,377,1927,All Quiet on the Western Front (1930),4.167310114420128
718,5,318,"Shawshank Redemption, The (1994)",4.55271338228729
719,5,50,"Usual Suspects, The (1995)",4.397593361855645
720,5,21,Get Shorty (1995),3.6859015560122614
721,5,316,Stargate (1994),3.448000209302034
722,5,266,Legends of the Fall (1994),3.4354661118905687
723,380,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4.685039989834598
724,380,3535,American Psycho (2000),4.652435357974456
725,380,1200,Aliens (1986),4.542666156173054
726,380,593,"Silence of the Lambs, The (1991)",4.540522188212595
727,380,4011,Snatch (2000),4.519188032543115
728,441,58559,"Dark Knight, The (2008)",5.0
729,441,7153,"Lord of the Rings: The Return of the King, The (2003)",4.87674621441987
730,441,98809,"Hobbit: An Unexpected Journey, The (2012)",4.546093256916904
731,441,589,Terminator 2: Judgment Day (1991),4.53295677533809
732,441,71535,Zombieland (2009),4.46291919902212
733,260,7361,Eternal Sunshine of the Spotless Mind (2004),4.437123617383402
734,260,1215,Army of Darkness (1993),4.259022209722389
735,260,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.245365480273751
736,260,50,"Usual Suspects, The (1995)",4.20295171625281
737,260,1288,This Is Spinal Tap (1984),4.164513491016871
738,606,898,"Philadelphia Story, The (1940)",4.443606905746228
739,606,50,"Usual Suspects, The (1995)",4.410735567938467
740,606,48516,"Departed, The (2006)",4.402535618925416
741,606,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.398153257756261
742,606,4226,Memento (2000),4.326225390335526
743,36,318,"Shawshank Redemption, The (1994)",3.478167484983835
744,36,1617,L.A. Confidential (1997),3.4539182768595023
745,36,908,North by Northwest (1959),3.3075162103327953
746,36,904,Rear Window (1954),3.2708953411695743
747,36,1086,Dial M for Murder (1954),3.2273069785707755
748,217,356,Forrest Gump (1994),3.6131455926634755
749,217,1374,Star Trek II: The Wrath of Khan (1982),3.5735540274022135
750,217,1,Toy Story (1995),3.519736076833546
751,217,1148,Wallace & Gromit: The Wrong Trousers (1993),3.3791890567917657
752,217,1729,Jackie Brown (1997),3.3095687021462425
753,181,47,Seven (a.k.a. Se7en) (1995),3.5836380064039015
754,181,480,Jurassic Park (1993),3.5403698150495693
755,181,377,Speed (1994),3.4978140543195924
756,181,539,Sleepless in Seattle (1993),3.2096937684081075
757,181,165,Die Hard: With a Vengeance (1995),3.200487079839939
758,278,4002,"Planes, Trains & Automobiles (1987)",3.7710891971836062
759,278,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.6500279293556943
760,278,1347,"Nightmare on Elm Street, A (1984)",3.337915542320324
761,278,880,"Island of Dr. Moreau, The (1996)",3.167694627288274
762,464,58559,"Dark Knight, The (2008)",4.418152719926632
763,464,2329,American History X (1998),4.269637326756042
764,464,2762,"Sixth Sense, The (1999)",4.261544237598118
765,464,1222,Full Metal Jacket (1987),4.155422348896054
766,464,1036,Die Hard (1988),4.145026247227521
767,73,2028,Saving Private Ryan (1998),4.374134029948686
768,73,2502,Office Space (1999),4.346452850421735
769,73,1193,One Flew Over the Cuckoo's Nest (1975),4.312200889374722
770,73,51255,Hot Fuzz (2007),4.301706271229106
771,73,78499,Toy Story 3 (2010),4.300611939409942
772,509,3000,Princess Mononoke (Mononoke-hime) (1997),3.845361473119501
773,509,260,Star Wars: Episode IV - A New Hope (1977),3.8340294785846685
774,509,1243,Rosencrantz and Guildenstern Are Dead (1990),3.778425946213392
775,509,81845,"King's Speech, The (2010)",3.7694318226973804
776,509,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),3.7435408826597913
777,571,1258,"Shining, The (1980)",3.1196582519930773
778,571,610,Heavy Metal (1981),2.926524801206242
779,571,2327,Tales from the Darkside: The Movie (1990),2.9066151791997106
780,571,70,From Dusk Till Dawn (1996),2.8978270475727523
781,571,2614,Chopping Mall (a.k.a. Killbots) (1986),2.716420974215023
782,274,4226,Memento (2000),4.462476396022839
783,274,56782,There Will Be Blood (2007),4.32986413836884
784,274,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.267580245209176
785,274,2997,Being John Malkovich (1999),4.157252757119845
786,274,8874,Shaun of the Dead (2004),4.152838847172642
787,541,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.010831036136215
788,541,610,Heavy Metal (1981),3.887347108674284
789,541,593,"Silence of the Lambs, The (1991)",3.877959841525182
790,541,11,"American President, The (1995)",3.852537062931677
791,541,356,Forrest Gump (1994),3.8496803601637692
792,357,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.511675937747367
793,357,1247,"Graduate, The (1967)",4.439588631715207
794,357,44195,Thank You for Smoking (2006),4.432777544240663
795,357,1136,Monty Python and the Holy Grail (1975),4.361155398064259
796,357,3556,"Virgin Suicides, The (1999)",4.358151535757175
797,234,2571,"Matrix, The (1999)",4.372857125112083
798,234,4306,Shrek (2001),4.222170361123059
799,234,2115,Indiana Jones and the Temple of Doom (1984),4.158556068151863
800,234,2028,Saving Private Ryan (1998),4.0842584082518085
801,234,2640,Superman (1978),3.9873601369851817
802,566,318,"Shawshank Redemption, The (1994)",4.3617823880474536
803,566,527,Schindler's List (1993),4.109496696195904
804,566,539,Sleepless in Seattle (1993),3.6560828647141985
805,566,17,Sense and Sensibility (1995),3.647849031507539
806,566,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.5705919228238017
807,153,1208,Apocalypse Now (1979),3.009814406659456
808,153,94959,Moonrise Kingdom (2012),2.8745002260368224
809,153,1954,Rocky (1976),2.8573975577311157
810,153,6711,Lost in Translation (2003),2.8536021191229293
811,153,3949,Requiem for a Dream (2000),2.7211981490833863
812,117,296,Pulp Fiction (1994),3.9132760620262026
813,117,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),3.8810317606462577
814,117,6,Heat (1995),3.8569466536015318
815,117,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.7894643456092125
816,117,745,Wallace & Gromit: A Close Shave (1995),3.756891394329173
817,51,1235,Harold and Maude (1971),4.866029783087604
818,51,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.509546991335913
819,51,1287,Ben-Hur (1959),4.499871088104843
820,51,1304,Butch Cassidy and the Sundance Kid (1969),4.435951414564064
821,51,260,Star Wars: Episode IV - A New Hope (1977),4.357350727175779
822,250,1285,Heathers (1989),4.461187565528749
823,250,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),4.37934614661621
824,250,2770,Bowfinger (1999),4.0525093712537945
825,250,2407,Cocoon (1985),3.988624706244531
826,250,1722,Tomorrow Never Dies (1997),3.9095331603267742
827,24,318,"Shawshank Redemption, The (1994)",4.372233353254421
828,24,2571,"Matrix, The (1999)",4.095777440756145
829,24,593,"Silence of the Lambs, The (1991)",4.038248551469755
830,24,47610,"Illusionist, The (2006)",3.92752078510999
831,24,122886,Star Wars: Episode VII - The Force Awakens (2015),3.8741919493214816
832,432,58559,"Dark Knight, The (2008)",4.280627923440505
833,432,2571,"Matrix, The (1999)",4.073705561157058
834,432,296,Pulp Fiction (1994),4.046907151653083
835,432,527,Schindler's List (1993),4.036911665558531
836,432,48780,"Prestige, The (2006)",4.023450308643544
837,391,50,"Usual Suspects, The (1995)",4.854055983497002
838,391,858,"Godfather, The (1972)",4.846780333474964
839,391,1213,Goodfellas (1990),4.5885365604918
840,391,541,Blade Runner (1982),4.5234394862857314
841,391,318,"Shawshank Redemption, The (1994)",4.4884542915372645
842,484,356,Forrest Gump (1994),4.751076651440901
843,484,904,Rear Window (1954),4.590893276242949
844,484,3897,Almost Famous (2000),4.454693473907022
845,484,923,Citizen Kane (1941),4.443594609644172
846,484,50872,Ratatouille (2007),4.295847444140457
847,460,318,"Shawshank Redemption, The (1994)",4.903180193362443
848,460,5952,"Lord of the Rings: The Two Towers, The (2002)",4.535062488360984
849,460,3578,Gladiator (2000),4.4601275080237235
850,460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.375209861215964
851,460,63082,Slumdog Millionaire (2008),4.315467921158832
852,483,858,"Godfather, The (1972)",4.621740142243384
853,483,4226,Memento (2000),4.606467366810968
854,483,5902,Adaptation (2002),4.525653099315158
855,483,318,"Shawshank Redemption, The (1994)",4.475461876687076
856,483,260,Star Wars: Episode IV - A New Hope (1977),4.402345982578452
857,520,7153,"Lord of the Rings: The Return of the King, The (2003)",4.731577801513265
858,520,318,"Shawshank Redemption, The (1994)",4.578473513122426
859,520,61240,Let the Right One In (Låt den rätte komma in) (2008),4.53221234388442
860,520,1215,Army of Darkness (1993),4.51108766164548
861,520,2997,Being John Malkovich (1999),4.471318425480188
862,291,89745,"Avengers, The (2012)",4.5225701616458185
863,291,59315,Iron Man (2008),4.437277592977529
864,291,68954,Up (2009),4.422080870977619
865,291,69844,Harry Potter and the Half-Blood Prince (2009),4.421165714219546
866,291,1,Toy Story (1995),4.362755108346223
867,198,318,"Shawshank Redemption, The (1994)",4.4749828935183915
868,198,2791,Airplane! (1980),4.2631501860940935
869,198,541,Blade Runner (1982),4.147215067097298
870,198,296,Pulp Fiction (1994),4.12972274672012
871,198,1247,"Graduate, The (1967)",4.124045482565159
872,587,1235,Harold and Maude (1971),4.738196527083878
873,587,3471,Close Encounters of the Third Kind (1977),4.488730962122138
874,587,913,"Maltese Falcon, The (1941)",4.38472239856244
875,587,50,"Usual Suspects, The (1995)",4.364500914976595
876,587,1028,Mary Poppins (1964),4.309505161922797
877,6,1073,Willy Wonka & the Chocolate Factory (1971),4.06957654628792
878,6,262,"Little Princess, A (1995)",4.021956736717648
879,6,497,Much Ado About Nothing (1993),4.010717311715042
880,6,337,What's Eating Gilbert Grape (1993),3.9966572450388775
881,6,700,Angus (1995),3.959343895296451
882,129,541,Blade Runner (1982),4.605424050878823
883,129,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.496980079623841
884,129,6711,Lost in Translation (2003),4.389879880421402
885,129,4878,Donnie Darko (2001),4.344199426788203
886,129,8132,Gladiator (1992),4.3254136085719015
887,307,296,Pulp Fiction (1994),4.141280149385829
888,307,50,"Usual Suspects, The (1995)",3.9965337194052957
889,307,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",3.7999908138284697
890,307,1197,"Princess Bride, The (1987)",3.6176047837017506
891,307,6711,Lost in Translation (2003),3.600287514126764
892,169,318,"Shawshank Redemption, The (1994)",5.0
893,169,457,"Fugitive, The (1993)",4.94333460038147
894,169,1270,Back to the Future (1985),4.722067905396833
895,169,4306,Shrek (2001),4.587747322290447
896,169,1080,Monty Python's Life of Brian (1979),4.577767505320647
897,144,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.2857440503954605
898,144,7153,"Lord of the Rings: The Return of the King, The (2003)",4.236213294673005
899,144,1193,One Flew Over the Cuckoo's Nest (1975),4.219915844336253
900,144,541,Blade Runner (1982),4.195074368454599
901,144,3147,"Green Mile, The (1999)",4.174659718869624
902,200,2959,Fight Club (1999),4.63910544059107
903,200,44761,Brick (2005),4.310687556281226
904,200,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.300351198037697
905,200,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.269499458672815
906,200,6377,Finding Nemo (2003),4.255282429721225
907,107,11,"American President, The (1995)",3.99581067106741
908,107,266,Legends of the Fall (1994),3.654646041390837
909,107,253,Interview with the Vampire: The Vampire Chronicles (1994),3.5909745069777728
910,107,432,City Slickers II: The Legend of Curly's Gold (1994),3.3540269104994107
911,107,160,Congo (1995),3.2893555082722212
912,434,1197,"Princess Bride, The (1987)",4.725023094929289
913,434,2858,American Beauty (1999),4.458185001134636
914,434,5952,"Lord of the Rings: The Two Towers, The (2002)",4.415471230064739
915,434,593,"Silence of the Lambs, The (1991)",4.336151903624611
916,434,7153,"Lord of the Rings: The Return of the King, The (2003)",4.2667135845258075
917,383,1953,"French Connection, The (1971)",4.15268810160262
918,383,1234,"Sting, The (1973)",4.13539431275182
919,383,2686,"Red Violin, The (Violon rouge, Le) (1998)",4.045073333542935
920,383,1299,"Killing Fields, The (1984)",3.981684064843436
921,383,2501,October Sky (1999),3.9451274690161418
922,253,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
923,253,6016,City of God (Cidade de Deus) (2002),4.743408480967164
924,253,608,Fargo (1996),4.704862793185008
925,253,1212,"Third Man, The (1949)",4.4654809729478355
